CustomerID,Gender,Age,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,OnlineSecurity,PaymentMethod,Complaints,TotalCharges,Churn
CUST1509,Female,27,17,Month-to-Month,80,DSL,No,No,CreditCard,No,1276,Yes
CUST1510,Female,41,65,Two-Year,108,DSL,No,Yes,BankTransfer,Yes,6941,No
CUST1511,Male,52,57,Month-to-Month,27,FiberOptic,No,No,EWallet,Yes,1554,Yes
CUST1512,Male,43,55,Month-to-Month,35,FiberOptic,Yes,Yes,CreditCard,No,1915,No
CUST1513,Male,54,53,Month-to-Month,67,DSL,No,Yes,BankTransfer,No,3594,No
CUST1514,Male,55,56,Month-to-Month,80,FiberOptic,No,Yes,CreditCard,No,4483,Yes
CUST1515,Female,38,9,Month-to-Month,34,FiberOptic,No,Yes,CreditCard,No,208,Yes
CUST1516,Female,57,22,One-Year,84,FiberOptic,No,No,Cash,No,1799,Yes
CUST1517,Male,56,13,Month-to-Month,41,DSL,No,No,BankTransfer,No,543,No
CUST1518,Male,38,48,Two-Year,22,FiberOptic,Yes,No,EWallet,Yes,1116,No
CUST1519,Female,27,18,Month-to-Month,73,DSL,No,No,BankTransfer,Yes,1255,Yes
CUST1520,Male,55,40,Month-to-Month,33,DSL,No,Yes,BankTransfer,Yes,1349,Yes
CUST1521,Female,63,17,One-Year,55,No,Yes,No,BankTransfer,No,873,No
CUST1522,Male,21,15,One-Year,101,DSL,No,Yes,Cash,No,1460,No
CUST1523,Male,62,15,Month-to-Month,101,DSL,Yes,No,CreditCard,No,1462,No
CUST1524,Male,37,63,One-Year,86,FiberOptic,No,No,EWallet,Yes,5344,No
CUST1525,Male,34,39,Month-to-Month,29,DSL,No,Yes,Cash,No,1045,No
CUST1526,Male,24,13,Month-to-Month,68,FiberOptic,Yes,No,EWallet,No,790,No
CUST1527,Male,21,32,Two-Year,84,DSL,No,Yes,Cash,No,2696,No
CUST1528,Male,46,9,Month-to-Month,110,DSL,No,No,CreditCard,No,1074,No
CUST1529,Female,31,40,Month-to-Month,76,DSL,No,Yes,EWallet,Yes,2981,Yes
CUST1530,Female,20,20,Two-Year,46,DSL,Yes,No,BankTransfer,No,828,No
CUST1531,Female,41,63,Two-Year,94,FiberOptic,Yes,Yes,Cash,No,5926,No
CUST1532,Female,54,44,Month-to-Month,24,FiberOptic,No,No,EWallet,No,1089,No
CUST1533,Female,33,38,Month-to-Month,90,FiberOptic,Yes,No,CreditCard,Yes,3504,Yes
CUST1534,Male,69,60,Month-to-Month,102,No,No,No,EWallet,No,6095,Yes
CUST1535,Male,21,71,Two-Year,76,DSL,No,No,Cash,No,5325,No
CUST1536,Female,41,48,Two-Year,112,FiberOptic,No,No,CreditCard,No,5458,No
CUST1537,Male,51,18,Month-to-Month,34,FiberOptic,No,No,BankTransfer,No,595,No
CUST1538,Female,47,16,Month-to-Month,118,No,No,Yes,Cash,No,1913,No
CUST1539,Female,35,55,Month-to-Month,95,DSL,No,Yes,Cash,No,5208,No
CUST1540,Male,36,39,One-Year,49,FiberOptic,No,No,CreditCard,No,1864,No
CUST1541,Male,48,68,One-Year,39,FiberOptic,No,No,Cash,No,2661,No
CUST1542,Male,36,59,One-Year,56,DSL,No,No,EWallet,No,3230,No
CUST1543,Female,66,62,Two-Year,22,FiberOptic,Yes,Yes,BankTransfer,No,1347,No
CUST1544,Male,63,13,Month-to-Month,92,DSL,Yes,No,EWallet,Yes,1282,Yes
CUST1545,Female,36,6,Month-to-Month,60,FiberOptic,No,Yes,CreditCard,No,266,Yes
CUST1546,Female,39,60,Month-to-Month,58,No,No,No,Cash,No,3547,No
CUST1547,Female,41,14,Month-to-Month,45,FiberOptic,No,No,BankTransfer,No,633,No
CUST1548,Male,62,54,Month-to-Month,21,FiberOptic,No,Yes,CreditCard,Yes,1105,Yes
CUST1549,Male,29,4,Month-to-Month,42,DSL,Yes,No,EWallet,No,69,No
CUST1550,Female,47,39,One-Year,42,No,No,Yes,Cash,Yes,1679,No
CUST1551,Male,55,25,Two-Year,104,FiberOptic,No,No,Cash,No,2637,No
CUST1552,Male,48,32,Month-to-Month,35,DSL,No,No,CreditCard,Yes,1069,Yes
CUST1553,Male,53,59,Month-to-Month,28,FiberOptic,No,No,EWallet,No,1697,Yes
CUST1554,Female,36,63,Month-to-Month,32,FiberOptic,Yes,No,Cash,No,1933,No
CUST1555,Female,65,38,One-Year,47,DSL,No,Yes,EWallet,No,1701,No
CUST1556,Male,62,53,One-Year,46,DSL,No,No,BankTransfer,No,2389,No
CUST1557,Female,53,67,Month-to-Month,70,DSL,Yes,No,Cash,No,4786,No
CUST1558,Male,47,28,Month-to-Month,83,FiberOptic,No,No,BankTransfer,Yes,2403,Yes
CUST1559,Male,66,3,Month-to-Month,71,FiberOptic,No,Yes,Cash,No,271,No
CUST1560,Male,50,22,Month-to-Month,100,FiberOptic,No,No,CreditCard,Yes,2183,Yes
CUST1561,Male,35,38,Month-to-Month,57,FiberOptic,No,No,Cash,No,2216,No
CUST1562,Female,69,62,Two-Year,119,FiberOptic,Yes,No,Cash,No,7373,No
CUST1563,Female,66,57,Two-Year,84,FiberOptic,No,No,EWallet,No,4729,No
CUST1564,Female,45,6,Month-to-Month,37,DSL,Yes,No,EWallet,No,311,Yes
CUST1565,Male,64,32,One-Year,82,FiberOptic,No,No,BankTransfer,Yes,2636,No
CUST1566,Male,28,10,Two-Year,70,FiberOptic,Yes,No,BankTransfer,No,777,No
CUST1567,Male,62,3,Month-to-Month,28,FiberOptic,No,Yes,BankTransfer,No,107,No
CUST1568,Female,50,59,Month-to-Month,32,FiberOptic,No,No,Cash,No,1802,Yes
CUST1569,Male,34,49,Two-Year,59,DSL,No,No,Cash,No,2880,Yes
CUST1570,Female,23,59,Month-to-Month,74,No,Yes,No,BankTransfer,No,4437,No
CUST1571,Female,21,31,Two-Year,98,DSL,No,No,CreditCard,Yes,2979,No
CUST1572,Female,37,69,Two-Year,62,FiberOptic,No,No,CreditCard,No,4222,No
CUST1573,Female,65,62,One-Year,63,DSL,Yes,Yes,Cash,No,3899,No
CUST1574,Female,64,52,Two-Year,87,No,No,No,CreditCard,No,4530,No
CUST1575,Female,44,41,One-Year,52,DSL,No,No,CreditCard,No,2194,No
CUST1576,Male,32,31,One-Year,43,DSL,No,No,BankTransfer,Yes,1254,No
CUST1577,Male,23,22,Month-to-Month,55,DSL,No,No,CreditCard,Yes,1237,Yes
CUST1578,Female,64,4,Month-to-Month,29,DSL,Yes,No,CreditCard,Yes,53,Yes
CUST1579,Female,31,13,Month-to-Month,119,DSL,No,Yes,Cash,No,1543,No
CUST1580,Male,28,45,One-Year,39,FiberOptic,No,No,Cash,Yes,1852,No
CUST1581,Female,56,42,Month-to-Month,94,FiberOptic,Yes,No,Cash,No,4039,Yes
CUST1582,Female,26,49,Month-to-Month,31,DSL,No,No,CreditCard,No,1519,No
CUST1583,Male,43,20,Month-to-Month,81,DSL,No,No,BankTransfer,Yes,1526,Yes
CUST1584,Female,33,54,One-Year,37,FiberOptic,No,Yes,EWallet,No,1941,Yes
CUST1585,Female,22,36,Two-Year,113,FiberOptic,No,Yes,Cash,No,4043,No
CUST1586,Female,69,1,Two-Year,82,FiberOptic,Yes,No,Cash,No,-12,Yes
CUST1587,Male,27,15,Month-to-Month,103,FiberOptic,Yes,No,Cash,No,1638,No
CUST1588,Male,67,17,Two-Year,44,DSL,No,No,BankTransfer,No,707,No
CUST1589,Male,20,24,One-Year,31,DSL,Yes,No,EWallet,No,644,No
CUST1590,Female,30,58,Month-to-Month,40,DSL,No,No,EWallet,Yes,2281,Yes
CUST1591,Female,60,23,Month-to-Month,44,FiberOptic,Yes,No,Cash,No,998,Yes
CUST1592,Male,66,46,Month-to-Month,30,No,No,Yes,CreditCard,No,1368,No
CUST1593,Female,47,8,Two-Year,83,FiberOptic,No,No,Cash,No,581,No
CUST1594,Female,62,59,Month-to-Month,92,DSL,No,No,Cash,No,5435,No
CUST1595,Female,23,59,Month-to-Month,69,DSL,Yes,Yes,CreditCard,No,4105,Yes
CUST1596,Female,34,13,One-Year,81,DSL,Yes,No,CreditCard,No,1067,No
CUST1597,Female,62,39,Month-to-Month,108,FiberOptic,Yes,No,Cash,No,4165,No
CUST1598,Male,68,28,Month-to-Month,118,DSL,Yes,No,BankTransfer,Yes,3270,Yes
CUST1599,Female,36,61,One-Year,115,No,No,Yes,BankTransfer,Yes,7007,No
CUST1600,Male,59,16,Month-to-Month,68,DSL,No,No,CreditCard,No,1125,No
CUST1601,Female,52,2,One-Year,33,No,No,Yes,Cash,No,154,No
CUST1602,Male,63,17,Month-to-Month,20,FiberOptic,No,Yes,BankTransfer,No,298,No
CUST1603,Female,43,30,One-Year,100,FiberOptic,No,No,Cash,No,3086,No
CUST1604,Male,68,13,One-Year,44,FiberOptic,No,No,Cash,Yes,540,No
CUST1605,Female,22,13,Month-to-Month,78,FiberOptic,No,No,Cash,Yes,1104,Yes
CUST1606,Male,46,43,Month-to-Month,91,FiberOptic,No,No,BankTransfer,No,3910,No
CUST1607,Female,54,21,One-Year,88,FiberOptic,No,No,EWallet,Yes,1755,No
CUST1608,Male,37,55,One-Year,24,FiberOptic,No,No,Cash,No,1274,No
CUST1609,Female,66,40,One-Year,118,No,Yes,No,BankTransfer,No,4753,No
CUST1610,Male,38,15,Two-Year,38,FiberOptic,Yes,No,EWallet,No,598,No
CUST1611,Male,27,52,Month-to-Month,42,FiberOptic,No,No,CreditCard,No,2139,No
CUST1612,Female,22,53,Month-to-Month,28,FiberOptic,Yes,No,BankTransfer,No,1487,Yes
CUST1613,Female,53,52,Two-Year,113,DSL,No,Yes,EWallet,Yes,5889,No
CUST1614,Male,23,30,Month-to-Month,69,DSL,No,No,BankTransfer,No,2057,No
CUST1615,Female,43,33,Month-to-Month,35,FiberOptic,Yes,No,EWallet,No,1192,No
CUST1616,Male,21,57,Month-to-Month,52,FiberOptic,Yes,No,EWallet,No,2971,No
CUST1617,Male,56,52,Month-to-Month,21,FiberOptic,No,No,BankTransfer,No,1014,No
CUST1618,Male,56,9,Month-to-Month,33,FiberOptic,No,Yes,CreditCard,No,340,No
CUST1619,Female,67,54,Two-Year,20,FiberOptic,Yes,No,Cash,No,1080,No
CUST1620,Male,52,1,Month-to-Month,109,FiberOptic,No,No,EWallet,No,152,No
CUST1621,Male,18,44,Month-to-Month,77,DSL,No,Yes,Cash,No,3343,Yes
CUST1622,Female,41,9,Two-Year,108,FiberOptic,No,No,CreditCard,No,979,Yes
CUST1623,Female,53,32,Two-Year,35,FiberOptic,Yes,No,Cash,No,1114,No
CUST1624,Female,23,15,Month-to-Month,98,DSL,No,No,Cash,Yes,1375,Yes
CUST1625,Female,58,12,Month-to-Month,109,FiberOptic,Yes,No,BankTransfer,No,1237,No
CUST1626,Male,63,57,Two-Year,66,FiberOptic,No,No,BankTransfer,Yes,3852,No
CUST1627,Male,61,8,One-Year,63,DSL,No,No,CreditCard,No,532,Yes
CUST1628,Male,48,27,One-Year,99,DSL,No,No,BankTransfer,No,2623,No
CUST1629,Male,37,62,Two-Year,33,No,No,No,EWallet,No,2051,No
CUST1630,Female,41,12,One-Year,112,DSL,No,No,CreditCard,Yes,1332,No
CUST1631,Male,42,65,Month-to-Month,43,DSL,No,No,BankTransfer,No,2821,Yes
CUST1632,Male,53,42,One-Year,74,DSL,Yes,No,BankTransfer,No,3053,No
CUST1633,Female,38,62,Month-to-Month,34,FiberOptic,No,No,CreditCard,Yes,2128,Yes
CUST1634,Male,47,11,One-Year,102,FiberOptic,No,No,EWallet,No,1170,No
CUST1635,Male,41,43,One-Year,91,FiberOptic,Yes,No,CreditCard,Yes,3911,No
CUST1636,Male,61,17,Month-to-Month,53,DSL,No,No,BankTransfer,No,966,Yes
CUST1637,Male,59,32,Month-to-Month,21,FiberOptic,Yes,Yes,BankTransfer,Yes,640,Yes
CUST1638,Male,47,40,Month-to-Month,46,DSL,Yes,Yes,CreditCard,No,1802,No
CUST1639,Male,39,23,Month-to-Month,93,DSL,Yes,Yes,EWallet,No,2088,No
CUST1640,Female,45,56,One-Year,118,FiberOptic,No,Yes,EWallet,No,6519,No
CUST1641,Female,24,6,Month-to-Month,106,DSL,No,No,Cash,No,604,Yes
CUST1642,Male,52,50,One-Year,91,FiberOptic,No,Yes,EWallet,No,4522,No
CUST1643,Male,45,37,Month-to-Month,111,No,No,No,CreditCard,Yes,4050,No
CUST1644,Female,31,64,One-Year,42,DSL,No,Yes,EWallet,No,2639,No
CUST1645,Male,27,54,Two-Year,87,FiberOptic,No,No,EWallet,No,4606,No
CUST1646,Male,33,49,One-Year,33,FiberOptic,Yes,No,Cash,No,1709,Yes
CUST1647,Male,33,11,Month-to-Month,82,No,No,Yes,EWallet,No,919,Yes
CUST1648,Female,48,49,Two-Year,112,DSL,Yes,No,Cash,No,5397,No
CUST1649,Male,59,21,Month-to-Month,84,FiberOptic,No,Yes,Cash,No,1709,No
CUST1650,Female,42,66,Month-to-Month,87,DSL,Yes,No,EWallet,No,5744,Yes
CUST1651,Male,30,63,Month-to-Month,82,FiberOptic,No,No,BankTransfer,Yes,5251,Yes
CUST1652,Female,23,28,Month-to-Month,115,DSL,Yes,No,CreditCard,No,3156,Yes
CUST1653,Female,61,17,Two-Year,116,FiberOptic,Yes,Yes,CreditCard,No,1923,No
CUST1654,Male,26,6,Month-to-Month,109,DSL,No,No,EWallet,Yes,652,Yes
CUST1655,Female,62,19,One-Year,100,DSL,No,No,CreditCard,No,1880,No
CUST1656,Male,53,56,One-Year,106,FiberOptic,No,No,CreditCard,No,5848,No
CUST1657,Female,60,28,Month-to-Month,83,FiberOptic,No,No,Cash,No,2357,No
CUST1658,Male,37,66,One-Year,51,FiberOptic,No,No,BankTransfer,No,3451,No
CUST1659,Male,35,38,Month-to-Month,98,FiberOptic,No,No,CreditCard,Yes,3724,Yes
CUST1660,Female,60,37,Month-to-Month,32,DSL,No,Yes,BankTransfer,No,1211,No
CUST1661,Male,38,68,Month-to-Month,85,FiberOptic,No,Yes,CreditCard,No,5727,No
CUST1662,Male,21,49,Two-Year,38,FiberOptic,No,No,BankTransfer,No,1921,No
CUST1663,Female,67,43,Two-Year,43,DSL,No,Yes,BankTransfer,No,1759,No
CUST1664,Male,50,36,Month-to-Month,107,FiberOptic,No,Yes,CreditCard,No,3832,No
CUST1665,Male,44,58,Month-to-Month,30,FiberOptic,Yes,Yes,Cash,No,1644,No
CUST1666,Female,24,13,One-Year,78,FiberOptic,Yes,No,BankTransfer,No,919,No
CUST1667,Female,23,52,Month-to-Month,105,FiberOptic,No,No,BankTransfer,No,5476,No
CUST1668,Male,32,58,Two-Year,34,FiberOptic,No,No,CreditCard,No,2020,Yes
CUST1669,Male,35,32,Month-to-Month,29,DSL,Yes,Yes,BankTransfer,No,869,No
CUST1670,Female,49,60,Month-to-Month,60,DSL,No,No,BankTransfer,No,3580,No
CUST1671,Female,28,58,Two-Year,46,FiberOptic,No,No,Cash,Yes,2722,No
CUST1672,Male,37,56,Month-to-Month,79,DSL,Yes,No,BankTransfer,No,4326,No
CUST1673,Female,41,28,Two-Year,92,DSL,No,No,Cash,No,2535,No
CUST1674,Male,32,1,Two-Year,71,FiberOptic,No,No,BankTransfer,No,164,No
CUST1675,Male,65,42,Month-to-Month,47,FiberOptic,No,No,BankTransfer,No,1966,No
CUST1676,Male,24,48,Month-to-Month,84,DSL,No,Yes,Cash,No,3980,No
CUST1677,Male,38,40,Two-Year,36,FiberOptic,No,Yes,Cash,No,1373,Yes
CUST1678,Male,59,63,Two-Year,114,FiberOptic,No,Yes,EWallet,Yes,7118,Yes
CUST1679,Female,43,4,Month-to-Month,63,DSL,No,No,BankTransfer,Yes,193,No
CUST1680,Female,61,38,Two-Year,29,FiberOptic,No,Yes,Cash,No,1194,No
CUST1681,Female,31,27,Month-to-Month,82,FiberOptic,No,No,BankTransfer,No,2301,No
CUST1682,Female,54,9,Month-to-Month,112,FiberOptic,No,Yes,BankTransfer,No,908,Yes
CUST1683,Male,38,16,Two-Year,101,FiberOptic,No,No,BankTransfer,No,1702,Yes
CUST1684,Male,35,56,Month-to-Month,66,DSL,Yes,No,CreditCard,No,3727,No
CUST1685,Male,22,31,Two-Year,57,FiberOptic,Yes,No,EWallet,No,1769,No
CUST1686,Male,20,14,Month-to-Month,89,DSL,Yes,No,CreditCard,No,1287,No
CUST1687,Female,40,25,One-Year,95,No,Yes,Yes,EWallet,No,2384,No
CUST1688,Male,43,34,Month-to-Month,72,FiberOptic,No,No,BankTransfer,No,2493,No
CUST1689,Male,54,67,Month-to-Month,97,FiberOptic,No,Yes,BankTransfer,No,6432,No
CUST1690,Female,41,24,One-Year,63,DSL,No,No,Cash,No,1412,Yes
CUST1691,Female,66,26,Month-to-Month,93,DSL,No,No,EWallet,No,2370,Yes
CUST1692,Female,36,20,Month-to-Month,73,DSL,No,Yes,EWallet,No,1381,Yes
CUST1693,Female,68,64,Month-to-Month,39,FiberOptic,No,Yes,CreditCard,No,2584,Yes
CUST1694,Male,42,10,Month-to-Month,98,DSL,No,No,EWallet,No,1029,Yes
CUST1695,Male,38,67,Two-Year,50,FiberOptic,No,No,BankTransfer,Yes,3427,Yes
CUST1696,Female,29,24,Month-to-Month,26,DSL,No,No,Cash,No,539,No
CUST1697,Male,58,5,Month-to-Month,77,No,No,No,CreditCard,No,440,Yes
CUST1698,Male,50,67,Month-to-Month,29,DSL,Yes,No,Cash,No,1961,Yes
CUST1699,Male,67,58,Month-to-Month,29,No,No,Yes,EWallet,No,1667,No
CUST1700,Female,21,27,Month-to-Month,58,No,No,No,EWallet,Yes,1663,Yes
CUST1701,Male,59,15,Month-to-Month,47,FiberOptic,Yes,Yes,CreditCard,Yes,646,Yes
CUST1702,Female,24,35,Month-to-Month,49,FiberOptic,No,No,EWallet,No,1808,No
CUST1703,Male,39,53,One-Year,56,FiberOptic,No,No,Cash,Yes,2938,No
CUST1704,Male,50,44,Two-Year,86,FiberOptic,Yes,Yes,BankTransfer,No,3800,No
CUST1705,Male,34,26,Month-to-Month,62,DSL,No,No,CreditCard,No,1674,Yes
CUST1706,Female,41,47,Month-to-Month,98,DSL,No,No,EWallet,No,4525,No
CUST1707,Male,51,34,Month-to-Month,104,FiberOptic,No,No,Cash,Yes,3543,Yes
CUST1708,Female,45,50,Month-to-Month,71,FiberOptic,No,Yes,BankTransfer,No,3579,Yes
CUST1709,Female,60,12,Month-to-Month,75,FiberOptic,No,Yes,EWallet,No,806,No
CUST1710,Female,58,4,Month-to-Month,95,DSL,No,No,CreditCard,Yes,456,Yes
CUST1711,Male,56,48,Month-to-Month,87,DSL,No,No,EWallet,No,4084,No
CUST1712,Male,39,55,Month-to-Month,28,DSL,No,No,EWallet,No,1466,No
CUST1713,Male,66,1,Month-to-Month,111,DSL,Yes,Yes,EWallet,No,140,No
CUST1714,Male,34,66,Month-to-Month,42,DSL,No,No,BankTransfer,No,2756,No
CUST1715,Female,51,30,Month-to-Month,82,DSL,No,No,BankTransfer,No,2555,Yes
CUST1716,Female,23,3,Month-to-Month,80,DSL,No,No,EWallet,No,199,No
CUST1717,Female,63,21,Month-to-Month,59,FiberOptic,No,No,EWallet,No,1250,Yes
CUST1718,Male,23,49,Month-to-Month,63,DSL,No,No,CreditCard,No,3072,Yes
CUST1719,Female,51,62,Month-to-Month,105,FiberOptic,No,No,EWallet,No,6586,No
CUST1720,Male,18,38,Month-to-Month,43,DSL,No,No,Cash,No,1663,No
CUST1721,Female,27,15,Month-to-Month,70,FiberOptic,Yes,No,Cash,No,1094,Yes
CUST1722,Male,38,52,Month-to-Month,77,FiberOptic,No,No,CreditCard,Yes,3986,Yes
CUST1723,Male,22,46,Month-to-Month,109,DSL,No,No,BankTransfer,No,5017,No
CUST1724,Female,19,25,Month-to-Month,113,FiberOptic,No,No,EWallet,No,2812,Yes
CUST1725,Female,39,21,One-Year,52,DSL,No,Yes,CreditCard,No,1011,No
CUST1726,Female,65,5,Month-to-Month,35,FiberOptic,Yes,Yes,BankTransfer,No,200,Yes
CUST1727,Female,19,70,Month-to-Month,41,DSL,No,Yes,CreditCard,No,2867,No
CUST1728,Male,27,47,Two-Year,76,No,No,Yes,BankTransfer,No,3631,No
CUST1729,Female,51,68,Month-to-Month,81,FiberOptic,Yes,Yes,EWallet,No,5458,No
CUST1730,Female,33,18,Month-to-Month,101,DSL,Yes,No,CreditCard,No,1805,Yes
CUST1731,Female,65,21,Two-Year,90,FiberOptic,Yes,No,EWallet,No,1959,No
CUST1732,Male,68,23,Two-Year,109,DSL,No,No,CreditCard,No,2469,No
CUST1733,Male,56,64,Month-to-Month,91,FiberOptic,No,Yes,BankTransfer,No,5812,No
CUST1734,Female,39,67,Month-to-Month,89,FiberOptic,No,Yes,CreditCard,No,6051,Yes
CUST1735,Male,29,40,Month-to-Month,49,FiberOptic,No,No,Cash,No,2049,Yes
CUST1736,Female,41,10,Month-to-Month,42,DSL,No,No,Cash,No,450,No
CUST1737,Male,64,52,Month-to-Month,51,FiberOptic,Yes,No,CreditCard,No,2640,No
CUST1738,Male,57,61,Month-to-Month,105,FiberOptic,No,No,Cash,No,6396,No
CUST1739,Male,55,64,Month-to-Month,76,DSL,No,No,EWallet,No,4839,No
CUST1740,Male,27,5,Two-Year,28,DSL,No,No,Cash,Yes,65,No
CUST1741,Female,52,53,Two-Year,50,DSL,No,No,Cash,No,2725,Yes
CUST1742,Female,68,55,Month-to-Month,90,No,No,No,EWallet,Yes,4957,No
CUST1743,Female,66,37,One-Year,28,DSL,No,No,EWallet,No,943,Yes
CUST1744,Male,49,56,Month-to-Month,32,FiberOptic,No,No,BankTransfer,No,1824,Yes
CUST1745,Female,24,59,Two-Year,77,DSL,No,No,EWallet,No,4581,No
CUST1746,Female,38,69,Month-to-Month,22,DSL,Yes,Yes,CreditCard,No,1459,No
CUST1747,Female,37,59,Month-to-Month,54,FiberOptic,No,No,Cash,Yes,3204,Yes
CUST1748,Male,43,2,Month-to-Month,116,No,No,No,BankTransfer,No,300,Yes
CUST1749,Male,21,65,Month-to-Month,40,FiberOptic,Yes,No,EWallet,No,2607,Yes
CUST1750,Male,63,60,Month-to-Month,83,FiberOptic,Yes,No,Cash,No,5026,No
CUST1751,Female,69,51,One-Year,114,FiberOptic,Yes,No,CreditCard,No,5889,No
CUST1752,Female,39,30,One-Year,71,DSL,No,No,CreditCard,No,2210,No
CUST1753,Female,32,11,Month-to-Month,53,DSL,No,No,BankTransfer,No,665,Yes
CUST1754,Male,57,39,Month-to-Month,115,FiberOptic,No,Yes,CreditCard,No,4504,No
CUST1755,Male,38,63,Month-to-Month,54,No,No,No,Cash,No,3490,Yes
CUST1756,Female,32,64,Two-Year,34,FiberOptic,No,Yes,EWallet,No,2235,No
CUST1757,Male,39,61,Two-Year,115,DSL,No,Yes,CreditCard,No,6960,No
CUST1758,Male,69,54,Two-Year,25,DSL,Yes,No,EWallet,No,1341,No
CUST1759,Male,45,58,Two-Year,104,DSL,No,Yes,Cash,Yes,6095,No
CUST1760,Male,31,56,Month-to-Month,116,No,No,No,Cash,No,6541,No
CUST1761,Female,44,34,Month-to-Month,51,FiberOptic,Yes,Yes,EWallet,Yes,1707,No
CUST1762,Male,58,31,Month-to-Month,71,FiberOptic,No,Yes,Cash,Yes,2196,Yes
CUST1763,Male,57,52,Two-Year,102,DSL,No,No,BankTransfer,No,5221,Yes
CUST1764,Male,45,1,Month-to-Month,116,FiberOptic,Yes,No,CreditCard,Yes,155,Yes
CUST1765,Male,43,55,Month-to-Month,47,FiberOptic,Yes,No,BankTransfer,No,2599,No
CUST1766,Female,66,22,Two-Year,114,DSL,Yes,No,BankTransfer,Yes,2479,Yes
CUST1767,Female,19,40,Month-to-Month,104,FiberOptic,No,No,BankTransfer,No,4105,Yes
CUST1768,Male,42,1,Month-to-Month,117,DSL,No,No,EWallet,Yes,199,Yes
CUST1769,Male,20,65,One-Year,83,DSL,No,No,EWallet,Yes,5332,No
CUST1770,Male,25,63,Month-to-Month,98,FiberOptic,Yes,No,Cash,No,6203,No
CUST1771,Male,61,54,Month-to-Month,97,FiberOptic,No,No,EWallet,No,5146,Yes
CUST1772,Male,50,42,One-Year,38,FiberOptic,No,Yes,Cash,No,1603,No
CUST1773,Male,59,21,One-Year,34,FiberOptic,Yes,No,EWallet,No,746,No
CUST1774,Female,69,22,Two-Year,25,DSL,No,No,Cash,No,547,No
CUST1775,Male,52,38,Month-to-Month,92,FiberOptic,No,No,CreditCard,Yes,3414,Yes
CUST1776,Female,23,8,Month-to-Month,103,FiberOptic,No,No,Cash,No,794,No
CUST1777,Female,56,62,One-Year,117,FiberOptic,Yes,No,CreditCard,Yes,7192,No
CUST1778,Male,69,47,Month-to-Month,57,FiberOptic,Yes,No,Cash,No,2620,Yes
CUST1779,Female,40,17,Month-to-Month,45,DSL,No,No,EWallet,Yes,809,No
CUST1780,Female,42,17,One-Year,101,DSL,No,Yes,EWallet,No,1807,No
CUST1781,Female,67,13,Month-to-Month,111,FiberOptic,No,Yes,CreditCard,No,1432,Yes
CUST1782,Female,60,17,Month-to-Month,70,DSL,No,No,BankTransfer,No,1263,No
CUST1783,Female,36,38,Month-to-Month,92,FiberOptic,No,No,BankTransfer,No,3502,No
CUST1784,Female,22,45,Month-to-Month,115,DSL,No,Yes,Cash,No,5222,Yes
CUST1785,Male,68,6,Month-to-Month,72,DSL,No,Yes,EWallet,No,529,Yes
CUST1786,Female,28,35,Month-to-Month,75,DSL,No,No,BankTransfer,No,2660,Yes
CUST1787,Female,29,14,One-Year,78,No,No,No,EWallet,No,1087,No
CUST1788,Female,27,61,Two-Year,89,DSL,No,No,EWallet,No,5475,No
CUST1789,Male,25,15,Month-to-Month,97,FiberOptic,No,No,EWallet,No,1386,Yes
CUST1790,Female,41,54,Month-to-Month,111,FiberOptic,No,Yes,Cash,No,6019,No
CUST1791,Male,45,27,Month-to-Month,77,DSL,No,No,CreditCard,No,2125,Yes
CUST1792,Female,58,13,Month-to-Month,107,FiberOptic,Yes,Yes,Cash,No,1314,Yes
CUST1793,Male,53,31,One-Year,32,FiberOptic,No,Yes,BankTransfer,No,915,No
CUST1794,Male,54,35,One-Year,62,FiberOptic,No,No,CreditCard,No,2253,No
CUST1795,Female,38,60,One-Year,95,FiberOptic,No,No,BankTransfer,No,5719,No
CUST1796,Female,25,6,Month-to-Month,70,DSL,No,Yes,CreditCard,No,337,Yes
CUST1797,Male,26,69,Month-to-Month,38,DSL,No,Yes,CreditCard,No,2661,Yes
CUST1798,Female,64,58,Month-to-Month,40,No,No,No,Cash,No,2260,No
CUST1799,Male,32,49,Month-to-Month,110,DSL,No,No,EWallet,No,5376,Yes
CUST1800,Male,65,23,One-Year,102,FiberOptic,Yes,Yes,EWallet,No,2421,No
CUST1801,Male,63,34,Two-Year,43,FiberOptic,No,No,CreditCard,Yes,1443,No
CUST1802,Male,57,26,Month-to-Month,45,DSL,No,Yes,Cash,No,1261,Yes
CUST1803,Male,35,47,One-Year,64,FiberOptic,No,No,BankTransfer,Yes,3051,No
CUST1804,Female,59,5,Month-to-Month,47,DSL,No,No,BankTransfer,No,285,Yes
CUST1805,Male,37,20,Month-to-Month,101,DSL,Yes,No,EWallet,No,2086,No
CUST1806,Male,23,6,Month-to-Month,119,DSL,No,No,EWallet,No,646,No
CUST1807,Female,29,70,Month-to-Month,48,FiberOptic,No,No,BankTransfer,No,3283,No
CUST1808,Male,19,59,Month-to-Month,36,DSL,Yes,No,BankTransfer,Yes,2084,Yes
CUST1809,Female,24,64,One-Year,87,FiberOptic,No,Yes,Cash,Yes,5522,No
CUST1810,Female,33,18,Two-Year,63,No,No,Yes,BankTransfer,No,1222,Yes
CUST1811,Female,20,4,Month-to-Month,80,FiberOptic,Yes,No,Cash,No,303,No
